term,match,file,line,category,action,context
CTC,ctc-lohr-blocks,js/core/question-factory.js,180,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(mode === 'ctcLohr') return { type:'fixed-ctc-lohr-blocks', mode:mode };"
CTC,ctc,js/core/question-factory.js,181,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(mode === 'ctc') return { type:'adaptive-ctc-generator', mode:mode };"
CTC,ctc-generator,js/core/question-factory.js,181,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(mode === 'ctc') return { type:'adaptive-ctc-generator', mode:mode };"
CTC,ctcLohr,js/core/question-factory.js,193,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(ctx.mode === 'ctcLohr') return generateCtcLohr(ctx);
CTC,ctc,js/core/question-factory.js,194,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(ctx.mode === 'ctc') return generateCtc(ctx);
CTC,ctc-lohr-stability-hardened,js/core/quiz-build-pipeline-engine.js,8,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var VERSION = 'G54.3-ctc-lohr-stability-hardened';
BPS,bps,js/core/quiz-build-pipeline-engine.js,113,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"bps:[g.analogy, g.series, g.symbolSeries, g.spatial, g.net, g.belt, g.arithmetic, g.fraction, g.percentReverse, g.area, g.dreisatz, g.bookGeneralKnowledge, g.knowledge, g.english, g.it, g.attention, g.codeCompare, g.focusScanner, g.symbolSe"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,178,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var activeProfileForCtc = activeQuestionPoolProfile('ctcLohr');
CTC,CTCLohrExamStructureEngine,js/core/quiz-build-pipeline-engine.js,179,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,if(window.EGTCTCLohrExamStructureEngine && typeof window.EGTCTCLohrExamStructureEngine.createQuestion === 'function'){
CTC,CTCLohrExamStructureEngine,js/core/quiz-build-pipeline-engine.js,179,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,if(window.EGTCTCLohrExamStructureEngine && typeof window.EGTCTCLohrExamStructureEngine.createQuestion === 'function'){
CTC,CTCLohrExamStructureEngine,js/core/quiz-build-pipeline-engine.js,180,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"q = window.EGTCTCLohrExamStructureEngine.createQuestion({ index:index, mode:'ctcLohr', questionProfile:activeProfileForCtc, source:'quiz-build-pipeline-g54-2', coach:coach });"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,180,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"q = window.EGTCTCLohrExamStructureEngine.createQuestion({ index:index, mode:'ctcLohr', questionProfile:activeProfileForCtc, source:'quiz-build-pipeline-g54-2', coach:coach });"
CTC,ctc-lohr-real,js/core/quiz-build-pipeline-engine.js,183,A,Sichtbare Marke/Text in G54.48.1 ersetzen,q.signature = q.signature || (signature(q) + '|ctc-lohr-real|' + index);
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,184,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return attachBranchPoolMeta(q, 'ctcLohr');"
CTC,CTC,js/core/quiz-build-pipeline-engine.js,188,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"try { console.warn('[QuizBuildPipeline] CTC Lohr real exam fallback:', realCtcError && realCtcError.message ? realCtcError.message : realCtcError); } catch(logErr) {}"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,192,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = bank({ group:'Allgemeinwissen', excludeCategory:'Satzergänzung' }, function(){ return callGenerator(g.knowledge, 'medium', function(){ return {}; }); }, 'medium', 'ctcLohr');"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,194,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = bank({ group:'Allgemeinwissen', category:'Satzergänzung' }, function(){ return callGenerator(g.sentenceCompletion, 'medium', function(){ return callGenerator(g.knowledge, 'medium', function(){ return {}; }); }); }, 'medium', 'ctcLohr');"
CTC,ctcMathSprint,js/core/quiz-build-pipeline-engine.js,199,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = bank({ group:'Mathe' }, function(){ return callGenerator(pick(choice, [g.ctcMathSprint, g.bookTextMath]), mathLevel, function(){ return callGenerator(g.math, mathLevel, function(){ return {}; }); }); }, mathLevel, 'ctcLohr');"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,199,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = bank({ group:'Mathe' }, function(){ return callGenerator(pick(choice, [g.ctcMathSprint, g.bookTextMath]), mathLevel, function(){ return callGenerator(g.math, mathLevel, function(){ return {}; }); }); }, mathLevel, 'ctcLohr');"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,207,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"q = bank({ group:'Logik' }, function(){ return callGenerator(pick(choice, [g.matrixBook, g.bookNumberSeries, g.bookVisualLogic, g.series, g.matrix, g.opinionFact, g.statementLogic, g.symbolSeries]), 'medium', function(){ return callGenerato"
CTC,ctc,js/core/quiz-build-pipeline-engine.js,222,A,Sichtbare Marke/Text in G54.48.1 ersetzen,q.signature = signature(q) + '|ctc|' + (q.signatureSeed || index);
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,224,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return attachBranchPoolMeta(q, 'ctcLohr');"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,256,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"else if(mode === 'ctcLohr') q = generateCtcLohrQuestion(index, coach);"
CTC,ctc,js/core/quiz-build-pipeline-engine.js,257,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"else if(mode === 'ctc') q = attachBranchPoolMeta(buildAdaptiveQuestion(index, total), mode);"
CTC,ctc,js/core/quiz-build-pipeline-engine.js,314,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(mode === 'ctc'){
CTC,CTC,js/core/quiz-build-pipeline-engine.js,317,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"// CTC-Lohr: Die Exam-Structure-Engine liefert bereits eine fest sortierte,"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,322,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(mode === 'ctcLohr'){
CTC,ctcOut,js/core/quiz-build-pipeline-engine.js,325,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctcOut = [];
CTC,ctcOut,js/core/quiz-build-pipeline-engine.js,334,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcOut.push(cq);
CTC,ctcOut,js/core/quiz-build-pipeline-engine.js,336,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return ctcOut.slice(0, amount).map(repairQuestion);"
CTC,ctc,js/core/quiz-build-pipeline-engine.js,342,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var memoryQs = (mode !== 'ctc' && m.memory) ? buildMemoryQuestions(mode, m) : [];"
CTC,ctcLohr,js/core/quiz-build-pipeline-engine.js,388,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var finalQuiz = (mode === 'ctcLohr' || mode === 'ctc') ? out : shuffle(out);
CTC,ctc,js/core/quiz-build-pipeline-engine.js,388,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var finalQuiz = (mode === 'ctcLohr' || mode === 'ctc') ? out : shuffle(out);
CTC,ctc,js/core/quiz-build-pipeline-engine.js,404,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"setupMode:function(currentModeValue){ if(currentModeValue === 'ctc' && typeof ctx.setupMode === 'function') ctx.setupMode(currentModeValue, m); },"
CTC,CTC,js/core/quiz-orchestrator.js,71,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"// CTC-Lohr: feste, eindeutige Blockfolge direkt aus der Exam-Structure-Engine."
CTC,ctcLohr,js/core/quiz-orchestrator.js,74,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(mode === 'ctcLohr'){
CTC,ctcCoach,js/core/quiz-orchestrator.js,75,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctcCoach = null;
CTC,ctcCoach,js/core/quiz-orchestrator.js,76,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"try { ctcCoach = buildCoach(mode, modeDef); } catch(eCC) { ctcCoach = null; }"
CTC,ctcCoach,js/core/quiz-orchestrator.js,76,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"try { ctcCoach = buildCoach(mode, modeDef); } catch(eCC) { ctcCoach = null; }"
CTC,ctcList,js/core/quiz-orchestrator.js,77,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var ctcList = [];
CTC,ctcQ,js/core/quiz-orchestrator.js,79,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var ctcQ = generateCoreQuestion({ mode: mode, index: cIdx, total: amount, coach: ctcCoach, modeDef: modeDef, state: state });"
CTC,ctcCoach,js/core/quiz-orchestrator.js,79,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var ctcQ = generateCoreQuestion({ mode: mode, index: cIdx, total: amount, coach: ctcCoach, modeDef: modeDef, state: state });"
CTC,ctcQ,js/core/quiz-orchestrator.js,80,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcQ = ctcQ || {};
CTC,ctcQ,js/core/quiz-orchestrator.js,80,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcQ = ctcQ || {};
CTC,ctcQ,js/core/quiz-orchestrator.js,81,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!ctcQ.signature || String(ctcQ.signature).indexOf('|pos') === -1){
CTC,ctcQ,js/core/quiz-orchestrator.js,81,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(!ctcQ.signature || String(ctcQ.signature).indexOf('|pos') === -1){
CTC,ctcQ,js/core/quiz-orchestrator.js,82,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcQ.signature = (ctcQ.signature || signature(ctcQ)) + '|pos' + cIdx;
CTC,ctcQ,js/core/quiz-orchestrator.js,82,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcQ.signature = (ctcQ.signature || signature(ctcQ)) + '|pos' + cIdx;
CTC,ctcQ,js/core/quiz-orchestrator.js,82,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcQ.signature = (ctcQ.signature || signature(ctcQ)) + '|pos' + cIdx;
CTC,ctcList,js/core/quiz-orchestrator.js,84,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcList.push(ctcQ);
CTC,ctcQ,js/core/quiz-orchestrator.js,84,A,Sichtbare Marke/Text in G54.48.1 ersetzen,ctcList.push(ctcQ);
CTC,ctcList,js/core/quiz-orchestrator.js,86,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"return repairList(ctcList.slice(0, amount), repairQuestion);"
CTC,ctc,js/core/quiz-orchestrator.js,95,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(mode !== 'ctc' && modeDef.memory){
CTC,ctcLohr,js/core/quiz-orchestrator.js,155,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var finalQuiz = (mode === 'ctcLohr' || mode === 'ctc') ? out : shuffle(out);
CTC,ctc,js/core/quiz-orchestrator.js,155,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var finalQuiz = (mode === 'ctcLohr' || mode === 'ctc') ? out : shuffle(out);
BPS,bps,js/core/result-flow-engine.js,51,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var target = mode === ""ctc"" ? 70 : mode === ""bps"" ? 75 : 80;"
CTC,ctc,js/core/result-flow-engine.js,51,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var target = mode === ""ctc"" ? 70 : mode === ""bps"" ? 75 : 80;"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,164,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.enrichRecord === 'function') record = EGTCTCAdminReportEngine.enrichRecord(record, Object.assign({}, ctx, { state: state, history: state.history || ctx.history, quiz:"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,164,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.enrichRecord === 'function') record = EGTCTCAdminReportEngine.enrichRecord(record, Object.assign({}, ctx, { state: state, history: state.history || ctx.history, quiz:"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,164,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.enrichRecord === 'function') record = EGTCTCAdminReportEngine.enrichRecord(record, Object.assign({}, ctx, { state: state, history: state.history || ctx.history, quiz:"
CTC,CTC,js/core/result-persistence-engine.js,164,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.enrichRecord === 'function') record = EGTCTCAdminReportEngine.enrichRecord(record, Object.assign({}, ctx, { state: state, history: state.history || ctx.history, quiz:"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,226,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.toAdminEvent === 'function') adminPayload = EGTCTCAdminReportEngine.toAdminEvent(adminPayload, ctx); } catch(e2) { console.warn('CTC Admin Event enrich fallback', e2)"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,226,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.toAdminEvent === 'function') adminPayload = EGTCTCAdminReportEngine.toAdminEvent(adminPayload, ctx); } catch(e2) { console.warn('CTC Admin Event enrich fallback', e2)"
CTC,CTCAdminReportEngine,js/core/result-persistence-engine.js,226,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.toAdminEvent === 'function') adminPayload = EGTCTCAdminReportEngine.toAdminEvent(adminPayload, ctx); } catch(e2) { console.warn('CTC Admin Event enrich fallback', e2)"
CTC,CTC,js/core/result-persistence-engine.js,226,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"try { if(window.EGTCTCAdminReportEngine && typeof EGTCTCAdminReportEngine.toAdminEvent === 'function') adminPayload = EGTCTCAdminReportEngine.toAdminEvent(adminPayload, ctx); } catch(e2) { console.warn('CTC Admin Event enrich fallback', e2)"
CTC,CTC_BLOCKS,js/core/result-review-engine.js,12,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var CTC_BLOCKS = ['1. Allgemeinwissen','2. Mathe','3. Logik','4. Konzentration','5. EDV Kenntnisse'];"
BPS,bps,js/core/result-review-engine.js,62,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var target = mode === 'ctc' ? 70 : mode === 'bps' ? 75 : 80;
CTC,ctc,js/core/result-review-engine.js,62,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var target = mode === 'ctc' ? 70 : mode === 'bps' ? 75 : 80;
CTC,ctcLohr,js/core/result-review-engine.js,123,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(selectedMode(ctx) === 'ctcLohr'){
CTC,CTC_BLOCKS,js/core/result-review-engine.js,124,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,var blocks = CTC_BLOCKS.concat(['Nicht bearbeitet']);
CTC,ctcLohr,js/core/result-review-engine.js,155,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"if(selectedMode(ctx) === 'ctcLohr') tips.push('Prüfungsstrategie: Im Konzentrationsblock nicht vorne festbeißen. Erst sichere Aufgaben holen, dann schwere markieren und später prüfen.');"
CTC,ctcLohr,js/core/result-review-engine.js,170,A,Sichtbare Marke/Text in G54.48.1 ersetzen,if(selectedMode(ctx) === 'ctcLohr'){
CTC,CTC_BLOCKS,js/core/result-review-engine.js,172,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,CTC_BLOCKS.forEach(function(block){
BPS,bps,js/core/schema.js,7,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const allowedDifficulties = new Set([""leicht"",""mittel"",""schwer"",""ctc"",""bosch"",""bps"",""adaptive""]);"
CTC,ctc,js/core/schema.js,7,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"const allowedDifficulties = new Set([""leicht"",""mittel"",""schwer"",""ctc"",""bosch"",""bps"",""adaptive""]);"
BPS-Trainer,bps-trainer,js/core/privacy-data-center.js,13,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,"function download(){var data=snapshot(),blob=new Blob([JSON.stringify(data,null,2)],{type:'application/json'}),url=URL.createObjectURL(blob),a=document.createElement('a');a.href=url;a.download='bps-trainer-datenexport-'+new Date().toISOStri"
BPS,bps,js/core/privacy-data-center.js,13,C,Kompatibilitätskritisch; nur mit Alias/Migration ändern,"function download(){var data=snapshot(),blob=new Blob([JSON.stringify(data,null,2)],{type:'application/json'}),url=URL.createObjectURL(blob),a=document.createElement('a');a.href=url;a.download='bps-trainer-datenexport-'+new Date().toISOStri"
BPS-Trainer,BPS-Trainer,js/core/runtime-environment.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Laufzeit- und Release-Kanäle · G54.47.15I */
BPS,BPS,js/core/runtime-environment.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Laufzeit- und Release-Kanäle · G54.47.15I */
BPS,bps,js/core/runtime-environment.js,16,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"beta:{channel:'BETA',workerBaseUrl:'https://bps-beta.ugurcan-boz.workers.dev',firebaseProjectId:'bbq-userdatabase-beta',appCheckRequired:true,debug:false,cloudWrites:true},"
BPS,bps,js/core/runtime-environment.js,17,A,Sichtbare Marke/Text in G54.48.1 ersetzen,"production:{channel:'PRODUCTION',workerBaseUrl:'https://bps.ugurcan-boz.workers.dev',firebaseProjectId:'bbq-userdatabase',appCheckRequired:true,debug:false,cloudWrites:true}"
BPS-Trainer,BPS-Trainer,js/core/release-channel.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Release-Kanal-Anzeige und Deployment-Schutz · G54.47.15I */
BPS,BPS,js/core/release-channel.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Release-Kanal-Anzeige und Deployment-Schutz · G54.47.15I */
BPS-Trainer,bps-trainer,js/core/release-channel.js,6,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var productionHosts=['ugurcan-boz.github.io','bps-trainer.de','www.bps-trainer.de'];"
BPS-Trainer,bps-trainer,js/core/release-channel.js,6,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var productionHosts=['ugurcan-boz.github.io','bps-trainer.de','www.bps-trainer.de'];"
BPS,bps,js/core/release-channel.js,6,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var productionHosts=['ugurcan-boz.github.io','bps-trainer.de','www.bps-trainer.de'];"
BPS,bps,js/core/release-channel.js,6,B,Kontrolliert refaktorieren; Import/Export/Selektor prüfen,"var productionHosts=['ugurcan-boz.github.io','bps-trainer.de','www.bps-trainer.de'];"
BPS-Trainer,BPS-Trainer,js/core/app-monitoring.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · datensparsames App-Monitoring · G54.47.15I */
BPS,BPS,js/core/app-monitoring.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · datensparsames App-Monitoring · G54.47.15I */
BPS-Trainer,BPS-Trainer,js/core/pwa-update-manager.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · PWA Update Manager · G54.47.15I */
BPS,BPS,js/core/pwa-update-manager.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · PWA Update Manager · G54.47.15I */
BPS-Trainer,BPS-Trainer,js/core/dom-security.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Frontend Security Guard · G54.47.15I */
BPS,BPS,js/core/dom-security.js,1,A,Sichtbare Marke/Text in G54.48.1 ersetzen,/* BPS-Trainer · Frontend Security Guard · G54.47.15I */
